"","lat","long","name","library","state","city","firstgen","admissions"
"617",34.055938,-118.272364,"Diversified Vocational College",0,"CA","Los Angeles",5083.932854,NA
"618",34.750363,-86.594888,"Huntsville Bible College",0,"AL","Huntsville",6909.090909,NA
"619",33.951365,-116.964728,"Beaumont Adult School",0,"CA","Beaumont",5113.636364,NA
"620",34.090094,-118.329106,"Gnomon School of Visual Effects",0,"CA","Hollywood",NA,5455
"621",33.70744,-116.277848,"Coachella Valley Beauty College",0,"CA","La Quinta",7040,NA
"622",34.22201,-118.605391,"Valley College of Medical Careers",0,"CA","West Hills",6171.875,NA
"623",40.425601,-104.668812,"Academy of Natural Therapy Inc",0,"CO","Greeley",NA,NA
"624",41.489905,-72.806897,"Academy Di Capelli-School of Cosmetology",0,"CT","Wallingford",5339.805825,NA
"625",38.543072,-75.255833,"Delaware Learning Institute of Cosmetology",0,"DE","Dagsboro",NA,NA
"626",40.099704,-74.21127,"Bais Medrash Toras Chesed",0,"NJ","Lakewood",NA,4643
"627",40.748278,-73.99151,"New Age Training",0,"NY","New York",5783.475783,NA
"628",41.154749,-81.325903,"Northcoast Medical Training Academy",0,"OH","Kent",5636.363636,NA
"629",36.061988,-95.923639,"American Institute of Medical Technology",0,"OK","Tulsa",NA,2308
"630",35.14455,-90.049231,"Visible Music College",0,"TN","Memphis",NA,9412
"631",34.045985,-118.082964,"University of the West",0,"CA","Rosemead",NA,NA
"632",27.982269,-82.500357,"South University-Tampa",0,"FL","Tampa",4823.701629,NA
"633",0,0,"Alliant International University-Fresno",NA,"CA","Fresno",3590.138675,NA
"634",0,0,"Alliant International University-San Francisco",NA,"CA","San Francisco",3590.138675,NA
"635",0,0,"Davenport University-Flint Location",NA,"MI","Fenton",4305.203046,NA
"636",33.729555,-116.403928,"International School of Beauty Inc",0,"CA","Palm Desert",6178.010471,NA
"637",38.679983,-121.29421,"Carrington College-Citrus Heights",0,"CA","Citrus Heights",5394.609269,9833
"638",42.959163,-88.012889,"Regency Beauty Institute-Greenfield",0,"WI","Greenfield",5104.299702,NA
"639",35.278622,-93.13522,"Arkansas Beauty College",0,"AR","Russellville",5882.352941,NA
"640",38.897855,-77.009974,"University of Phoenix-Washington DC",0,"DC","Washington",5479.990239,NA
"641",36.154664,-86.634674,"Argosy University-Nashville",0,"TN","Nashville",5084.7009,NA
"642",37.998992,-121.323199,"Carrington College-Stockton",0,"CA","Stockton",5394.609269,9773
"643",28.06864,-82.574571,"Paul Mitchell the School-Tampa",0,"FL","Tampa",4367.015099,NA
"644",40.534174,-111.895543,"The Art Institute of Salt Lake City",0,"UT","Draper",5068.888408,NA
"645",40.083063,-82.900188,"Fortis College-Columbus",0,"OH","Westerville",5464.231355,NA
"646",39.309556,-76.749455,"Fortis Institute-Baltimore",0,"MD","Baltimore",6549.575071,NA
"647",38.62211,-121.519083,"Argosy University-The Art Institute of California-Sacramento",0,"CA","Sacramento",5084.7009,NA
"648",36.11393,-94.144491,"Blue Cliff College-Fayetteville",0,"AR","Fayetteville",6132.413793,NA
"649",37.74162,-97.242461,"ITT Technical Institute-Wichita",0,"KS","Wichita",5015.461495,7912
"650",41.482182,-81.837528,"Brown Aveda Institute-Rocky River",0,"OH","Rocky River",4599.483204,NA
"651",40.644877,-111.888447,"Cameo College of Essential Beauty",0,"UT","Murray",5094.339623,NA
"652",0,0,"Davenport University-Saginaw Location",NA,"MI","Saginaw",4305.203046,NA
"653",33.52289,-112.068783,"Phoenix Institute of Herbal Medicine & Acupuncture",0,"AZ","Phoenix",NA,NA
"654",27.484379,-80.354456,"Aviator College of Aeronautical Science and Technology",0,"FL","Fort Pierce",NA,NA
"655",30.31195,-81.717211,"Trendsetters School of Beauty & Barbering",0,"FL","Jacksonville",6956.521739,NA
"656",30.476972,-84.294583,"North Florida Cosmetology Institute Inc",0,"FL","Tallahassee",4770.114943,NA
"657",33.529159,-82.135503,"Augusta School of Massage",0,"GA","Evans",NA,NA
"658",38.224038,-85.566577,"ATA College",0,"KY","Louisville",5561.172902,NA
"659",40.195107,-92.582872,"Hair Academy 110",0,"MO","Kirksville",NA,NA
"660",32.31086,-106.781891,"Massage Therapy Trainining Institute",0,"NM","Las Cruces",4888.888889,NA
"661",36.108304,-115.118724,"Institute of Professional Careers",0,"NV","Las Vegas",NA,NA
"662",18.189564,-65.960889,"MyrAngel Beauty Institute",0,"PR","San Lorenzo",4792.45283,NA
"663",35.599771,-87.077912,"Tennessee Career Institute",0,"TN","Columbia",5728.15534,NA
"664",29.78349,-95.57971,"Texas Health School",0,"TX","Houston",5714.285714,NA
"665",41.727096,-111.83386,"Paul Mitchell the School-Logan",0,"UT","Logan",4628.099174,NA
"666",40.274853,-111.7314,"Careers Unlimited",0,"UT","Orem",NA,NA
"667",33.92764,-84.482301,"Shorter University-College of Adult & Professional Programs",0,"GA","Marietta",3894.282632,4815
"668",44.071382,-92.499491,"Minnesota School of Business-Rochester",0,"MN","Rochester",3582.842725,NA
"669",38.008887,-84.430416,"ITT Technical Institute-Lexington",0,"KY","Lexington",5015.461495,7979
"670",35.182074,-80.921103,"ITT Technical Institute-Charlotte South",0,"NC","Charlotte",5015.461495,9690
"671",39.560771,-84.253242,"Miami-Jacobs Career College-Springboro",0,"OH","Springboro",6152.980877,NA
"672",38.499384,-90.333587,"Regency Beauty Institute-Mehlville",0,"MO","Mehlville",5104.299702,NA
"673",38.591245,-89.99059,"Regency Beauty Institute-Fairview Heights",0,"IL","Fairview Heights",5104.299702,NA
"674",40.14138,-88.251743,"Regency Beauty Institute-Champaign",0,"IL","Champaign",5104.299702,NA
"675",37.35598,-87.489771,"Daymar College-Madisonville",0,"KY","Madisonville",6524.390244,NA
"676",34.098845,-80.955852,"University of Phoenix-South Carolina",0,"SC","Columbia",5479.990239,NA
"677",18.081816,-66.364369,"Educational Technical College-Recinto de Coamo",0,"PR","Coamo",5791.411043,NA
"678",18.338411,-66.988634,"Educational Technical College-Recinto de san Sebastian",0,"PR","San Sebastian",5791.411043,NA
"679",39.65615,-104.901681,"Argosy University-Denver",0,"CO","Denver",5084.7009,NA
"680",40.65445,-75.428281,"Triangle Tech Inc-Bethlehem",0,"PA","Bethlehem",4752.475248,NA
"681",36.808536,-119.724891,"Milan Institute-Clovis",0,"CA","Fresno",5883.347422,NA
"682",47.469017,-122.211383,"Pima Medical Institute-Renton",0,"WA","Renton",5029.271368,NA
"683",42.96569,-83.801977,"ITT Technical Institute-Swartz Creek",0,"MI","Swartz Creek",5015.461495,9929
"684",41.779013,-72.606686,"Stone Academy-East Hartford",0,"CT","East Hartford",6122.270742,NA
"685",36.28769,-86.703281,"Miller-Motte Technical College-Madison",0,"TN","Madison",5853.932584,NA
"686",41.611157,-83.689131,"ITT Technical Institute-Maumee",0,"OH","Maumee",5015.461495,7639
"687",42.267628,-88.998854,"Rasmussen College-Illinois",0,"IL","Rockford",4732.221801,NA
"688",0,0,"Baker University School of Professional and Graduate Studies and Graduate School of Education",NA,"KS","Overland Park",3539.823009,NA
"689",41.34122,-72.941471,"Eli Whitney Technical High School",0,"CT","Hamden",NA,NA
"690",41.719782,-72.22058,"Windham Technical High School",0,"CT","Willimantic",NA,NA
"691",0,0,"Texas Barber Colleges & Hairstyling Schools Branch Campus #1",NA,"TX","Dallas",6160.220994,NA
"692",0,0,"Texas Barber Colleges & Hairstyling Schools Branch Campus #2",NA,"TX","Dallas",6160.220994,NA
"693",0,0,"Washington State University-Tri Cities",NA,"WA","Richland",3515.787048,NA
"694",0,0,"University of the Virgin Islands-Albert A. Sheen",NA,"VI","St. Croix",4534.883721,NA
"695",0,0,"Everglades University-Orlando",NA,"FL","Maitland",4207.764953,NA
"696",0,0,"Florida National University-South Campus",NA,"FL","Miami",5978.118162,NA
"697",42.745607,-71.426739,"New Hampshire Institute for Therapeutic Arts",0,"NH","Hudson",NA,NA
"698",45.528658,-122.660367,"East West College of the Healing Arts",0,"OR","Portland",3954.545455,NA
"699",41.249749,-73.046359,"Platt Technical High School",0,"CT","Milford",NA,NA
"700",42.598033,-71.220396,"EINE Inc",0,"MA","Tewksbury",NA,NA
"701",34.078818,-118.309136,"World Mission University",0,"CA","Los Angeles",4583.333333,NA
"702",0,0,"San Joaquin General Hospital School of Radiation Technology",NA,"CA","French Camp",5683.323299,NA
"703",0,0,"Keiser University-Jacksonville",NA,"FL","Jacksonville",4781.345143,NA
"704",0,0,"Keiser University-Pembroke Pines",NA,"FL","Pembroke Pines",4781.345143,NA
"705",45.015783,-93.181424,"American Academy of Acupuncture and Oriental Medicine",0,"MN","Roseville",NA,NA
"706",32.26463,-110.929241,"Arizona School of Acupuncture and Oriental Medicine",0,"AZ","Tucson",NA,NA
"707",26.33711,-81.441082,"Ave Maria University",0,"FL","Ave Maria",1908.893709,4277
"708",43.288154,-87.924273,"Blue Sky School of Professional Massage and Therapeutic Bodywork",0,"WI","Grafton",NA,NA
"709",35.497594,-86.460847,"Buchanan Beauty College",0,"TN","Shelbyville",6428.571429,NA
"710",39.13994,-121.652227,"Cambridge Junior College-Yuba City",0,"CA","Yuba City",6801.470588,8712
"711",42.699106,-84.53728,"Career Quest Learning Centers-Lansing",0,"MI","Lansing",5507.968127,NA
"712",38.471472,-77.994978,"Culpeper Cosmetology Training Center",0,"VA","Culpeper",NA,NA
"713",40.532417,-80.620645,"John D Rockefeller IV Career Center",0,"WV","New Cumberland",NA,NA
"714",28.615058,-81.423074,"Centura Institute",0,"FL","Orlando",6274.509804,NA
"715",41.641273,-80.157311,"Precision Manufacturing Institute",0,"PA","Meadville",6363.636364,NA
"716",36.15039,-86.790448,"SAE Institute of Technology-Nashville",0,"TN","Nashville",3454.987835,NA
"717",35.952916,-85.03524,"Shear Academy",0,"TN","Crossville",NA,NA
"718",33.678879,-117.857636,"Stanbridge College",0,"CA","Irvine",4102.803738,7865
"719",39.288802,-84.317882,"The Art Institute of Ohio-Cincinnati",0,"OH","Cincinnati",4102.976669,NA
"720",38.939585,-94.576787,"Heritage College-Kansas City",0,"MO","Kansas City",5367.378843,NA
"721",34.033295,-81.087657,"Kenneth Shuler School of Cosmetology-Columbia",0,"SC","Columbia",5025.996534,NA
"722",45.55019,-94.23168,"Minnesota School of Business-Waite Park",0,"MN","Waite Park",3582.842725,NA
"723",44.865985,-93.160095,"Le Cordon Bleu College of Culinary Arts-Minneapolis",0,"MN","Mendota Heights",4351.491569,NA
"724",39.429896,-76.812747,"ITT Technical Institute-Owings Mills",0,"MD","Owings Mills",5015.461495,9319
"725",42.816692,-73.92838,"Union Graduate College",0,"NY","Schenectady",NA,NA
"726",39.935077,-77.665359,"Chambersburg Beauty School",0,"PA","Chambersburg",6049.822064,NA
"727",34.95615,-90.00705,"Delta Technical College",0,"MS","Horn Lake",5237.877402,NA
"728",36.807193,-119.708287,"Brightwood College-Fresno",0,"CA","Clovis",5989.717224,NA
"729",43.12948,-89.295202,"Regency Beauty Institute-Madison",0,"WI","Madison",5104.299702,NA
"730",0,0,"Troy University-Montgomery Campus",NA,"AL","Montgomery",4039.723355,NA
"731",37.847631,-122.2954,"SAE Expression College",0,"CA","Emeryville",3567.251462,NA
"732",42.997766,-71.468777,"Seacoast Career School-Manchester Campus",0,"NH","Manchester",5723.9819,NA
"733",37.767591,-81.136033,"New River Community and Technical College",0,"WV","Beaver",6016.59751,NA
"734",29.70138,-95.517381,"The College of Health Care Professions-Southwest Houston",0,"TX","Houston",5449.73545,NA
"735",36.022328,-115.096605,"Sanford-Brown College-Las Vegas",0,"NV","Henderson",4491.12426,NA
"736",30.41216,-91.056431,"Moore Career College",0,"LA","Baton Rouge",5289.256198,NA
"737",42.03314,-88.032611,"American InterContinental University-Online",0,"IL","Schaumburg",5615.284974,NA
"738",38.635397,-90.392161,"L'Ecole Culinaire-St Louis",0,"MO","St. Louis",5272.108844,NA
"739",37.366237,-120.424944,"University of California-Merced",0,"CA","Merced",5425.138632,6069
"740",27.3016,-80.303921,"Fortis Institute-Port Saint Lucie",0,"FL","Port Saint Lucie",5655.737705,NA
"741",42.546938,-113.792788,"Cosmetology School of Arts and Science LLC",0,"ID","Burley",NA,NA
"742",40.070513,-75.685133,"Universal Technical Institute of Pennsylvania Inc",0,"PA","Exton",5738.600546,NA
"743",30.21822,-92.051241,"South Louisiana Community College",0,"LA","Lafayette",5325.520833,NA
"744",38.662599,-121.126697,"Folsom Lake College",0,"CA","Folsom",4614.939201,NA
"745",33.23023,-117.319616,"Franciscan School of Theology",0,"CA","Oceanside",NA,NA
"746",42.688622,-70.849391,"Spa Tech Institute-Ipswich",0,"MA","Ipswich",4600.938967,NA
"747",42.285984,-71.635686,"Spa Tech Institute-Westboro",0,"MA","Westboro",4600.938967,NA
"748",0,0,"Troy University-Phenix City Campus",NA,"AL","Phenix City",4039.723355,NA
"749",0,0,"Southwest School of Business and Technical Careers-South Texas",NA,"TX","McAllen",7462.686567,NA
"750",0,0,"Southeastern College-Miami Lakes",NA,"FL","Miami Lakes",5176.99115,NA
"751",0,0,"Ridgewater College",NA,"MN","Hutchinson",3293.378995,NA
"752",0,0,"Culinary Institute of America at Greystone",NA,"CA","St. Helena",2886.39688,NA
"753",0,0,"Florida Center",NA,"FL","North Miami Beach",5773.638968,NA
"754",0,0,"Montpelier Center - Closed July 2013",NA,"VT","Montpelier",5773.638968,NA
"755",0,0,"Toni&Guy Hairdressing Academy",NA,"PA","Philadelphia",6063.218391,NA
"756",0,0,"San Jacinto College-North Campus",NA,"TX","Houston",5453.239477,NA
"757",0,0,"Central Lakes College-Staples Campus",NA,"MN","Staples",3392.101551,NA
"758",0,0,"M State - Moorhead Campus",NA,"MN","Moorhead",3100.748809,NA
"759",0,0,"South Central College-Faribault",NA,"MN","Faribault",3642.633229,NA
"760",0,0,"Davenport University-Holland Location",NA,"MI","Holland",4305.203046,NA
"761",0,0,"Casa Loma College-Anaheim Campus",NA,"CA","Anaheim",5308.641975,NA
"762",0,0,"Mount Saint Mary's University - Doheny Campus",NA,"CA","Los Angeles",4861.878453,NA
"763",0,0,"Porter and Chester Institute of Enfield",NA,"CT","Enfield",5354.235755,NA
"764",0,0,"Keiser University- Miami",NA,"FL","Miami",4781.345143,NA
"765",0,0,"Keiser University-Orlando",NA,"FL","Orlando",4781.345143,NA
"766",0,0,"PJ's College of Cosmetology- Muncie",NA,"IN","Muncie",5843.75,NA
"767",0,0,"PJ's College of Cosmetology- Indianapolis",NA,"IN","Indianapolis",5843.75,NA
"768",0,0,"PJ's College of Cosmetology- Plainfield",NA,"IN","Plainfield",5843.75,NA
"769",0,0,"Davenport University-Lansing Location",NA,"MI","Lansing",4305.203046,NA
"770",40.726763,-74.033131,"University of Phoenix-New Jersey",0,"NJ","Jersey City",5479.990239,NA
"771",32.748285,-97.288869,"Brightwood College-Fort Worth",0,"TX","Fort Worth",6070.209654,NA
"772",37.199666,-80.406021,"Edward Via College of Osteopathic Medicine",0,"VA","Blacksburg",NA,NA
"773",33.9145,-117.485881,"North-West College-Riverside",0,"CA","Riverside",5809.935205,NA
"774",18.354462,-67.176359,"Colegio Tecnico de Electricidad Galloza",0,"PR","Aguada",NA,NA
"775",35.109134,-92.44599,"Arthur's Beauty School Inc-Conway",0,"AR","Conway",4590.163934,NA
"776",38.79131,-90.549431,"Vatterott College-St Charles",0,"MO","St Charles",5500,NA
"777",30.67279,-88.137121,"Virginia College-Mobile",0,"AL","Mobile",5491.217377,NA
"778",45.032098,-93.016493,"Regency Beauty Institute-Maplewood",0,"MN","Maplewood",5104.299702,NA
"779",39.150383,-92.686156,"Central Methodist University-College of Graduate and Extended Studies",0,"MO","Fayette",4343.817787,4500
"780",34.27162,-80.608996,"LeGrand Institute of Cosmetology Inc",0,"SC","Camden",NA,NA
"781",42.33654,-83.017195,"Everest Institute-Detroit",0,"MI","Detroit",5564.990202,NA
"782",35.815421,-86.40237,"Daymar College-Murfreesboro",0,"TN","Murfreesboro",5740.618828,NA
"783",40.467138,-74.444265,"Branford Hall Career Institute-North Brunswick",0,"NJ","North Brunswick",6500,NA
"784",33.904942,-118.068412,"ATI College-Norwalk",0,"CA","Norwalk",6486.486486,NA
"785",25.855598,-80.306989,"Advance Science Institute",0,"FL","Hialeah",NA,NA
"786",26.710119,-80.111689,"The Beauty Institute",0,"FL","West  Palm Beach",4864.864865,NA
"787",38.53099,-82.693274,"Bellefonte Academy of Beauty",0,"KY","Russell",6153.846154,NA
"788",30.670281,-88.114952,"Blue Cliff Career College",0,"AL","Mobile",NA,NA
"789",35.254225,-81.179108,"Paul Mitchell the School-Gastonia",0,"NC","Gastonia",4688.172043,NA
"790",37.702154,-121.071547,"Computer Tutor Business and Technical Institute",0,"CA","Modesto",6095.890411,NA
"791",30.45013,-91.131651,"Mid City College",0,"LA","Baton Rouge",NA,NA
"792",42.60165,-89.637751,"Paul Mitchell the School-Monroe",0,"WI","Monroe",4477.61194,NA
"793",41.556146,-83.598722,"Orion Institute",0,"OH","Perrysburg",NA,NA
"794",18.38728,-67.110123,"Institute of Beauty Occupation and Technology Course",0,"PR","Moca",3617.021277,NA
"795",21.313924,-157.860879,"Institute of Clinical Acupuncture & Oriental Med",0,"HI","Honolulu",NA,NA
"796",33.899004,-84.474339,"MedTech Institute-Atlanta Campus",0,"GA","Atlanta",5211.864407,NA
"797",41.18791,-111.950461,"Nightingale College",0,"UT","Ogden",4444.444444,NA
"798",34.074693,-80.944897,"Centura College-Columbia",0,"SC","Columbia",5567.567568,NA
"799",44.8613,-93.403961,"ITT Technical Institute-Eden Prairie",0,"MN","Eden Prairie",5015.461495,8594
"800",35.596894,-80.816426,"Pinnacle Institute of Cosmetology",0,"NC","Mooresville",5151.515152,NA
"801",33.455874,-84.455909,"Fayette Beauty Academy",0,"GA","Fayetteville",5024.630542,NA
"802",27.96534,-82.785271,"Ultimate Medical Academy-Clearwater",0,"FL","Clearwater",6187.323638,NA
"803",35.92314,-78.841041,"Apex School of Theology",0,"NC","Durham",7588.235294,NA
"804",26.24209,-81.731045,"Ave Maria School of Law",0,"FL","Naples",NA,NA
"805",33.780623,-116.350166,"Milan Institute-Palm Desert",0,"CA","Palm Desert",7334.851936,NA
"806",38.941076,-94.703896,"National American University-Overland Park",0,"KS","Overland Park",5342.215733,NA
"807",33.415334,-111.922481,"Southwest Institute of Healing Arts",0,"AZ","Tempe",4303.448276,NA
"808",38.284402,-85.741171,"Ottawa University-Jeffersonville",0,"IN","Jeffersonville",4352.18325,NA
"809",42.056237,-88.042584,"University of Phoenix-Illinois",0,"IL","Schaumburg",5479.990239,NA
"810",37.349548,-77.373111,"Chester Career College",0,"VA","CHESTER",4754.098361,NA
"811",34.06231,-118.306221,"CBD College",0,"CA","Los Angeles",4396.728016,NA
"812",32.13887,-110.856474,"HDS Truck Driving Institute",0,"AZ","Tucson",5925.925926,NA
"813",27.561588,-99.474475,"Brightwood College-Laredo",0,"TX","Laredo",6367.781155,NA
"814",34.615678,-112.452285,"Embry-Riddle Aeronautical University-Prescott",0,"AZ","Prescott",3489.353891,7914
"815",34.002705,-118.087264,"David's Academy of Beauty",0,"CA","Pico Rivera",7878.787879,NA
"816",44.053323,-70.714191,"Birthwise Midwifery School",0,"ME","Bridgton",NA,7500
"817",30.282647,-81.560428,"Tulsa Welding School-Jacksonville",0,"FL","Jacksonville",5232.250301,NA
"818",42.293021,-83.44678,"ITT Technical Institute-Canton",0,"MI","Canton",5015.461495,5690
"819",40.76135,-111.876241,"Healing Mountain Massage School",0,"UT","Salt Lake City",4146.341463,NA
"820",32.38686,-90.143361,"Virginia College-Jackson",0,"MS","Jackson",5491.217377,NA
"821",38.74057,-77.199304,"ITT Technical Institute-Springfield",0,"VA","Springfield",5015.461495,8100
"822",39.283159,-80.271785,"West Virginia Junior College-Bridgeport",0,"WV","Bridgeport",5537.383178,NA
"823",41.317145,-81.65064,"Vatterott College-Cleveland",0,"OH","Broadview Heights",5500,NA
"824",29.700913,-95.290472,"Everest Institute-Hobby",0,"TX","Houston",6395.267919,NA
"825",42.620987,-71.318316,"Lincoln Technical Institute-Lowell",0,"MA","Lowell",5671.841095,NA
"826",47.320446,-95.953499,"White Earth Tribal and Community College",0,"MN","Mahnomen",4081.632653,NA
"827",40.447002,-79.225116,"Wyotech-Blairsville",0,"PA","Blairsville",4586.956522,NA
"828",43.15025,-88.048441,"University of Phoenix-Wisconsin",0,"WI","Milwaukee",5479.990239,NA
"829",43.592582,-116.405376,"University of Phoenix-Idaho",0,"ID","Meridian",5479.990239,NA
"830",34.418359,-119.695407,"Paul Mitchell the School-Santa Barbara",0,"CA","Santa Barbara",5862.068966,NA
"831",39.748686,-104.995903,"University of the Rockies",0,"CO","Denver",NA,NA
"832",39.800892,-75.523917,"Harris School of Business-Wilmington Campus",0,"DE","Wilmington",6040.40404,NA
"833",25.76325,-80.290496,"Florida Education Institute",0,"FL","Miami",5558.252427,NA
"834",41.561834,-70.613737,"National Graduate School of Quality Management",0,"MA","Falmouth",NA,NA
"835",30.442609,-89.038993,"Blue Cliff College-Gulfport",0,"MS","Gulfport",6132.413793,NA
"836",40.730459,-73.862296,"Metropolitan Learning Institute",0,"NY","Rego Park",7229.508197,NA
"837",43.14606,-78.866537,"Orleans Niagara BOCES-Practical Nursing Program",0,"NY","Sanborn",NA,6337
"838",41.672002,-81.324318,"Brown Aveda Institute-Mentor",0,"OH","Mentor",4599.483204,NA
"839",41.78638,-75.89551,"Susquehanna County Career and Technology Center",0,"PA","Springville",5000,NA
"840",18.402712,-66.056334,"Universidad Pentecostal Mizpa",0,"PR","Rio Piedras",6050.420168,NA
"841",30.047816,-94.077183,"Lamar Institute of Technology",0,"TX","Beaumont",4953.820319,NA
"842",35.036337,-85.274642,"Richmont Graduate University",0,"TN","Chattanooga",NA,NA
"843",39.26566,-84.43904,"Miami-Jacobs Career College-Sharonville",0,"OH","Sharonville",6152.980877,NA
"844",32.953337,-80.044607,"Miller-Motte Technical College-Charleston",0,"SC","Charleston",5853.932584,NA
"845",41.688246,-72.767972,"Charter Oak State College",0,"CT","New Britain",5206.391478,NA
"846",38.64499,-121.362221,"Epic Bible College",0,"CA","Sacramento",4190.47619,NA
"847",39.96504,-105.25311,"Montessori Education Center of the Rockies",0,"CO","Boulder",NA,10000
"848",40.434249,-77.927438,"Huntingdon County Career and Technology Center",0,"PA","Mill Creek",NA,3929
"849",37.17977,-93.234611,"Missouri College of Cosmetology North",0,"MO","Springfield",6309.52381,NA
"850",40.705278,-73.781177,"New York Automotive and Diesel Institute",0,"NY","Jamaica",5627.118644,NA
"851",35.640328,-91.189524,"Arkansas State University-Newport",0,"AR","Newport",5182.250396,NA
"852",42.850323,-72.55636,"Marlboro College Graduate & Professional Studies",0,"VT","Brattleboro",NA,NA
"853",18.43328,-66.473799,"Atenas College",0,"PR","Manati",4766.536965,NA
"854",44.148129,-103.078655,"National American University-Ellsworth AFB Extension",0,"SD","Ellsworth Air Force Base",5342.215733,NA
"855",39.747969,-104.905511,"Johnson & Wales University-Denver",0,"CO","Denver",3426.514189,8120
"856",37.78881,-122.421571,"Miami Ad School-San Francisco",0,"CA","San Francisco",2266.666667,NA
"857",47.156328,-122.272365,"Pierce College-Puyallup",0,"WA","Puyallup",4643.929059,NA
"858",18.235779,-66.033313,"IVAEM College",0,"PR","Caguas",5612.244898,NA
"859",29.523396,-95.162819,"Brightwood College-Friendswood",0,"TX","Friendswood",5773.638968,NA
"860",29.507458,-98.563014,"Quest College",0,"TX","San Antonio",4766.839378,NA
"861",32.93935,-97.121771,"The King's University",0,"TX","Southlake",4099.616858,9048
"862",30.422493,-91.082259,"Fortis College-Baton Rouge",0,"LA","Baton Rouge",5655.737705,NA
"863",43.402074,-70.706341,"Seacoast Career Schools-Sanford Campus",0,"ME","Sanford",5723.9819,NA
"864",41.127925,-85.137998,"Rudae's School of Beauty Culture-Ft Wayne",0,"IN","Fort Wayne",4904.761905,NA
"865",33.026326,-96.795198,"Toni & Guy Hairdressing Academy-Plano",0,"TX","Plano",4204.545455,NA
"866",25.782409,-80.141029,"Yeshivah Gedolah Rabbinical College",0,"FL","Miami Beach",NA,NA
"867",29.602712,-90.752356,"Omega Institute of Cosmetology",0,"LA","Houma",NA,NA
"868",33.49782,-86.878581,"Southeastern School of Cosmetology",0,"AL","Birmingham",5131.578947,NA
"869",39.43275,-74.612508,"Star Career Academy-Egg Harbor",0,"NJ","Egg Harbor Township",6225.961538,NA
"870",34.012716,-84.56688,"Empire Beauty School-Kennesaw",0,"GA","Kennesaw",5068.592058,NA
"871",42.043061,-87.754174,"Computer Systems Institute",0,"IL","Skokie",6274.864376,NA
"872",40.764199,-73.976822,"Lia Schorr Institute of Cosmetic Skin Care Training",0,"NY","New York",NA,NA
"873",33.913158,-84.481765,"Everest Institute-Marietta",0,"GA","Marietta",5564.990202,NA
"874",32.835302,-109.727696,"Hair Academy of Safford",0,"AZ","Safford",NA,NA
"875",33.842295,-117.941323,"Bethesda University",0,"CA","Anaheim",4913.793103,NA
"876",42.508058,-85.520711,"Michigan Career and Technical Institute",0,"MI","Plainwell",3979.591837,NA
"877",39.845399,-84.330305,"Miami Valley Career Technology Center",0,"OH","Englewood",5978.552279,NA
"878",33.936128,-84.355243,"American InterContinental University-Atlanta",0,"GA","Atlanta",5615.284974,NA
"879",32.9138,-96.734878,"Dallas Nursing Institute",0,"TX","Dallas",4961.24031,1101
"880",29.4637,-98.624911,"Milan Institute-San Antonio Ingram",0,"TX","San Antonio",5883.347422,NA
"881",37.24814,-121.776721,"Carrington College-San Jose",0,"CA","San Jose",5394.609269,10000
"882",33.5669,-112.107455,"Argosy University-Phoenix",0,"AZ","Phoenix",5084.7009,NA
"883",34.707708,-92.401281,"Remington College-Little Rock Campus",0,"AR","Little Rock",5853.689247,6000
"884",32.207932,-110.876375,"Brookline College-Tucson",0,"AZ","Tucson",5564.154786,NA
"885",33.27593,-111.885255,"International Baptist College and Seminary",0,"AZ","Chandler",NA,NA
"886",40.805326,-73.519957,"Culinary Academy of Long Island",0,"NY","Syosset",6636.681659,NA
"887",39.840996,-89.595331,"Midwest Technical Institute-Springfield",0,"IL","Springfield",5237.877402,NA
"888",30.329462,-97.713662,"The College of Health Care Professions-Austin",0,"TX","Austin",5610.619469,NA
"889",37.794414,-122.275381,"The English Center",0,"CA","Oakland",7741.935484,NA
"890",33.977562,-118.225098,"ICDC College",0,"CA","Huntington Park",5996.260684,NA
"891",17.998197,-66.629202,"Instituto Tecnologico de Puerto Rico-Recinto de Ponce",0,"PR","Ponce",4150.851582,9561
"892",38.363787,-93.7687,"Clinton Technical School",0,"MO","Clinton",NA,NA
"893",39.895622,-80.15002,"Greene County Career and Technology Center",0,"PA","Waynesburg",6764.705882,7778
"894",40.065384,-83.018667,"The Spa School",0,"OH","Columbus",4315.068493,NA
"895",37.806662,-122.272733,"Academy of Chinese Culture and Health Sciences",0,"CA","Oakland",NA,NA
"896",42.881771,-78.872679,"Erie Community College",0,"NY","Buffalo",3999.063086,NA
"897",38.117932,-78.991262,"Wilson Workforce and Rehabilitation Center",0,"VA","Fishersville",NA,10000
"898",34.913721,-81.043469,"Clinton College",0,"SC","Rock Hill",4701.492537,NA
"899",18.407248,-66.050221,"Seminario Evangelico de Puerto Rico",0,"PR","San Juan",NA,NA
"900",37.862754,-122.267636,"Acupuncture and Integrative Medicine College-Berkeley",0,"CA","Berkeley",NA,NA
"901",40.499821,-74.399497,"Rabbi Jacob Joseph School",0,"NJ","Edison",NA,10000
"902",30.467468,-90.086695,"Delta College Inc",0,"LA","Covington",5146.19883,NA
"903",39.189991,-76.815804,"University of Phoenix-Maryland",0,"MD","Columbia",5479.990239,NA
"904",35.85426,-78.587101,"The Medical Arts School",0,"NC","Raleigh",6492.890995,NA
